timestamp,city,club,address,occupancy
2026-03-31T00:39:05Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,100
2026-03-31T00:39:05Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,0
2026-03-31T00:39:05Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,100
2026-03-31T00:39:05Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,0
2026-03-31T00:39:05Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,1
2026-03-31T00:39:05Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,0
2026-03-31T00:39:05Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,0
2026-03-31T00:39:05Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,1
2026-03-31T00:39:05Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,1
2026-03-31T00:39:05Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,1
2026-03-31T00:39:05Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,0
2026-03-31T00:39:05Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,0
2026-03-31T00:39:05Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,0
2026-03-31T00:39:05Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,0
2026-03-31T00:39:05Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,1
2026-03-31T00:39:05Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,100
2026-03-31T00:39:05Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,1
2026-03-31T00:39:05Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,0
2026-03-31T01:12:21Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,100
2026-03-31T01:12:21Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,0
2026-03-31T01:12:21Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,0
2026-03-31T01:12:21Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,0
2026-03-31T01:12:21Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,1
2026-03-31T01:12:21Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,0
2026-03-31T01:12:21Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,1
2026-03-31T01:12:21Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,100
2026-03-31T01:12:21Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,0
2026-03-31T01:12:21Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,1
2026-03-31T01:12:21Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,100
2026-03-31T01:12:21Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,0
2026-03-31T01:12:21Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,0
2026-03-31T01:12:21Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,0
2026-03-31T01:12:21Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,0
2026-03-31T01:12:21Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,100
2026-03-31T01:12:21Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,1
2026-03-31T01:12:21Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,0
2026-03-31T01:59:41Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,100
2026-03-31T01:59:41Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,1
2026-03-31T01:59:41Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,1
2026-03-31T01:59:41Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,0
2026-03-31T01:59:41Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,2
2026-03-31T01:59:41Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,1
2026-03-31T01:59:41Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,0
2026-03-31T01:59:41Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,100
2026-03-31T01:59:41Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,0
2026-03-31T01:59:41Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,1
2026-03-31T01:59:41Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,0
2026-03-31T01:59:41Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,0
2026-03-31T01:59:41Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,0
2026-03-31T01:59:41Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,100
2026-03-31T01:59:41Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,100
2026-03-31T01:59:41Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,1
2026-03-31T01:59:41Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,1
2026-03-31T01:59:41Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,0
2026-03-31T03:15:26Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,1
2026-03-31T03:15:26Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,6
2026-03-31T03:15:26Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,6
2026-03-31T03:15:26Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,4
2026-03-31T03:15:26Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,5
2026-03-31T03:15:26Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,8
2026-03-31T03:15:26Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,3
2026-03-31T03:15:26Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,2
2026-03-31T03:15:26Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,2
2026-03-31T03:15:26Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,2
2026-03-31T03:15:26Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,2
2026-03-31T03:15:26Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,1
2026-03-31T03:15:26Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,1
2026-03-31T03:15:26Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,3
2026-03-31T03:15:26Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,7
2026-03-31T03:15:26Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,3
2026-03-31T03:15:26Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,2
2026-03-31T03:15:26Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,3
2026-03-31T03:15:26Z,Kauno klubai,Kauno Žalgirio baseinas,Karaliaus Mindaugo pr. 50; Kaunas,4
2026-03-31T04:22:51Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,3
2026-03-31T04:22:51Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,13
2026-03-31T04:22:51Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,8
2026-03-31T04:22:51Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,13
2026-03-31T04:22:51Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,8
2026-03-31T04:22:51Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,14
2026-03-31T04:22:51Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,7
2026-03-31T04:22:51Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,4
2026-03-31T04:22:51Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,6
2026-03-31T04:22:51Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,6
2026-03-31T04:22:51Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,7
2026-03-31T04:22:51Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,7
2026-03-31T04:22:51Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,6
2026-03-31T04:22:51Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,8
2026-03-31T04:22:51Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,17
2026-03-31T04:22:51Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,7
2026-03-31T04:22:51Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,7
2026-03-31T04:22:51Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,8
2026-03-31T04:22:51Z,Kauno klubai,Kauno Žalgirio baseinas,Karaliaus Mindaugo pr. 50; Kaunas,15
2026-03-31T05:16:33Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,4
2026-03-31T05:16:33Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,16
2026-03-31T05:16:33Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,9
2026-03-31T05:16:33Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,21
2026-03-31T05:16:33Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,9
2026-03-31T05:16:33Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,20
2026-03-31T05:16:33Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,10
2026-03-31T05:16:33Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,8
2026-03-31T05:16:33Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,9
2026-03-31T05:16:33Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,6
2026-03-31T05:16:33Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,9
2026-03-31T05:16:33Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,10
2026-03-31T05:16:33Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,9
2026-03-31T05:16:33Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,11
2026-03-31T05:16:33Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,20
2026-03-31T05:16:33Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,10
2026-03-31T05:16:33Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,11
2026-03-31T05:16:33Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,9
2026-03-31T05:16:33Z,Kauno klubai,Kauno Žalgirio baseinas,Karaliaus Mindaugo pr. 50; Kaunas,12
2026-03-31T06:02:07Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,6
2026-03-31T06:02:07Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,16
2026-03-31T06:02:07Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,9
2026-03-31T06:02:07Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,21
2026-03-31T06:02:07Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,9
2026-03-31T06:02:07Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,24
2026-03-31T06:02:07Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,12
2026-03-31T06:02:07Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,10
2026-03-31T06:02:07Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,11
2026-03-31T06:02:07Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,7
2026-03-31T06:02:07Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,14
2026-03-31T06:02:07Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,12
2026-03-31T06:02:07Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,14
2026-03-31T06:02:07Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,14
2026-03-31T06:02:07Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,21
2026-03-31T06:02:07Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,12
2026-03-31T06:02:07Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,15
2026-03-31T06:02:07Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,14
2026-03-31T06:02:07Z,Kauno klubai,Kauno Žalgirio baseinas,Karaliaus Mindaugo pr. 50; Kaunas,25
2026-03-31T06:44:43Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,5
2026-03-31T06:44:43Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,15
2026-03-31T06:44:43Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,11
2026-03-31T06:44:43Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,17
2026-03-31T06:44:43Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,9
2026-03-31T06:44:43Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,27
2026-03-31T06:44:43Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,12
2026-03-31T06:44:43Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,11
2026-03-31T06:44:43Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,11
2026-03-31T06:44:43Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,7
2026-03-31T06:44:43Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,15
2026-03-31T06:44:43Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,10
2026-03-31T06:44:43Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,13
2026-03-31T06:44:43Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,12
2026-03-31T06:44:43Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,19
2026-03-31T06:44:43Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,15
2026-03-31T06:44:43Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,18
2026-03-31T06:44:43Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,15
2026-03-31T06:44:43Z,Kauno klubai,Kauno Žalgirio baseinas,Karaliaus Mindaugo pr. 50; Kaunas,38
2026-03-31T07:17:02Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,4
2026-03-31T07:17:02Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,17
2026-03-31T07:17:02Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,15
2026-03-31T07:17:02Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,17
2026-03-31T07:17:02Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,15
2026-03-31T07:17:02Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,28
2026-03-31T07:17:02Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,13
2026-03-31T07:17:02Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,12
