timestamp,city,club,address,occupancy
2026-07-13T01:06:07Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,0
2026-07-13T01:06:07Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,0
2026-07-13T01:06:07Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,1
2026-07-13T01:06:07Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,0
2026-07-13T01:06:07Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,0
2026-07-13T01:06:07Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,1
2026-07-13T01:06:07Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,0
2026-07-13T01:06:07Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,100
2026-07-13T01:06:07Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,1
2026-07-13T01:06:07Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,100
2026-07-13T01:06:07Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,0
2026-07-13T01:06:07Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,100
2026-07-13T01:06:07Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,100
2026-07-13T01:06:07Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,0
2026-07-13T01:06:07Z,Vilniaus klubai,Riešė - jau greitai 🔜,Molėtų g. 13; Didžioji Riešė; Vilniaus r.,100
2026-07-13T01:06:07Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,1
2026-07-13T01:06:07Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,1
2026-07-13T01:06:07Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,1
2026-07-13T01:06:07Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,0
2026-07-13T04:46:31Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,3
2026-07-13T04:46:31Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,14
2026-07-13T04:46:31Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,9
2026-07-13T04:46:31Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,4
2026-07-13T04:46:31Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,9
2026-07-13T04:46:31Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,23
2026-07-13T04:46:31Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,5
2026-07-13T04:46:31Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,5
2026-07-13T04:46:31Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,7
2026-07-13T04:46:31Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,4
2026-07-13T04:46:31Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,4
2026-07-13T04:46:31Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,6
2026-07-13T04:46:31Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,5
2026-07-13T04:46:31Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,9
2026-07-13T04:46:31Z,Vilniaus klubai,Riešė - jau greitai 🔜,Molėtų g. 13; Didžioji Riešė; Vilniaus r.,100
2026-07-13T04:46:31Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,22
2026-07-13T04:46:31Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,8
2026-07-13T04:46:31Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,9
2026-07-13T04:46:31Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,10
2026-07-13T04:46:31Z,Kauno klubai,Kauno Žalgirio baseinas,Karaliaus Mindaugo pr. 50; Kaunas,15
