timestamp,city,club,address,occupancy
2026-04-08T00:40:18Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,100
2026-04-08T00:40:18Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,1
2026-04-08T00:40:18Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,1
2026-04-08T00:40:18Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,0
2026-04-08T00:40:18Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,0
2026-04-08T00:40:18Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,0
2026-04-08T00:40:18Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,1
2026-04-08T00:40:18Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,100
2026-04-08T00:40:18Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,1
2026-04-08T00:40:18Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,0
2026-04-08T00:40:18Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,100
2026-04-08T00:40:18Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,0
2026-04-08T00:40:18Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,0
2026-04-08T00:40:18Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,0
2026-04-08T00:40:18Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,0
2026-04-08T00:40:18Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,0
2026-04-08T00:40:18Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,1
2026-04-08T00:40:18Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,0
2026-04-08T01:12:51Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,100
2026-04-08T01:12:51Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,0
2026-04-08T01:12:51Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,1
2026-04-08T01:12:51Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,0
2026-04-08T01:12:51Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,1
2026-04-08T01:12:51Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,0
2026-04-08T01:12:51Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,1
2026-04-08T01:12:51Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,100
2026-04-08T01:12:51Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,1
2026-04-08T01:12:51Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,1
2026-04-08T01:12:51Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,100
2026-04-08T01:12:51Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,0
2026-04-08T01:12:51Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,0
2026-04-08T01:12:51Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,0
2026-04-08T01:12:51Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,0
2026-04-08T01:12:51Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,0
2026-04-08T01:12:51Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,1
2026-04-08T01:12:51Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,0
2026-04-08T02:00:15Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,100
2026-04-08T02:00:15Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,1
2026-04-08T02:00:15Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,2
2026-04-08T02:00:15Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,0
2026-04-08T02:00:15Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,1
2026-04-08T02:00:15Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,1
2026-04-08T02:00:15Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,1
2026-04-08T02:00:15Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,1
2026-04-08T02:00:15Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,2
2026-04-08T02:00:15Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,1
2026-04-08T02:00:15Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,100
2026-04-08T02:00:15Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,0
2026-04-08T02:00:15Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,0
2026-04-08T02:00:15Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,1
2026-04-08T02:00:15Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,0
2026-04-08T02:00:15Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,100
2026-04-08T02:00:15Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,0
2026-04-08T02:00:15Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,0
2026-04-08T03:23:50Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,3
2026-04-08T03:23:50Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,8
2026-04-08T03:23:50Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,5
2026-04-08T03:23:50Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,5
2026-04-08T03:23:50Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,5
2026-04-08T03:23:50Z,Kauno klubai,Raudondvaris - naujas,Raudondvario pl. 169b; Kaunas,4
2026-04-08T03:23:50Z,Vilniaus klubai,Pilaitė (atnaujintas),Vydūno g. 2; Vilnius,5
2026-04-08T03:23:50Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,5
2026-04-08T03:23:50Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,3
2026-04-08T03:23:50Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,2
2026-04-08T03:23:50Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,3
2026-04-08T03:23:50Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,1
2026-04-08T03:23:50Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,1
2026-04-08T03:23:50Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,4
2026-04-08T03:23:50Z,Vilniaus klubai,Vilniaus Žalgiris - naujas,Žalgirio g. 92; Vilnius,6
2026-04-08T03:23:50Z,Vilniaus klubai,Vilniaus Akropolis - naujas,Ozo g. 25; Vilnius,3
2026-04-08T03:23:50Z,Vilniaus klubai,Pikas - naujas,Ukmergės g. 221; Vilnius,2
2026-04-08T03:23:50Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,4
2026-04-08T03:23:50Z,Kauno klubai,Kauno Žalgirio baseinas,Karaliaus Mindaugo pr. 50; Kaunas,9
2026-04-08T04:22:59Z,Šiaulių klubai,Šiaulių Akropolis - naujas,Aido g. 8; Šiauliai,4
2026-04-08T04:22:59Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,11
2026-04-08T04:22:59Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,7
2026-04-08T04:22:59Z,Kauno klubai,Kauno Žalgirio arena,Karaliaus Mindaugo pr. 50; Kaunas,11
