timestamp,city,club,address,occupancy
2026-09-09T01:33:43Z,Šiaulių klubai,Šiaulių Akropolis,Aido g. 8; Šiauliai,100
2026-09-09T01:33:43Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,1
2026-09-09T01:33:43Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,100
2026-09-09T01:33:43Z,Kauno klubai,Kauno Žalgirio arena - ĮKRAUTAS NAUJAI nuo 09.15🔋,Karaliaus Mindaugo pr. 50; Kaunas,0
2026-09-09T01:33:43Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,1
2026-09-09T01:33:43Z,Kauno klubai,Raudondvaris,Raudondvario pl. 169b; Kaunas,2
2026-09-09T01:33:43Z,Vilniaus klubai,Pilaitė,Vydūno g. 2; Vilnius,1
2026-09-09T01:33:43Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,1
2026-09-09T01:33:43Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,1
2026-09-09T01:33:43Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,1
2026-09-09T01:33:43Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,100
2026-09-09T01:33:43Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,0
2026-09-09T01:33:43Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,1
2026-09-09T01:33:43Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,100
2026-09-09T01:33:43Z,Vilniaus klubai,Riešė - jau rugsėjį🔜,Molėtų g. 13; Didžioji Riešė; Vilniaus r.,100
2026-09-09T01:33:43Z,Vilniaus klubai,Vilniaus Žalgiris,Žalgirio g. 92; Vilnius,1
2026-09-09T01:33:43Z,Vilniaus klubai,Vilniaus Akropolis,Ozo g. 25; Vilnius,0
2026-09-09T01:33:43Z,Vilniaus klubai,Pikas,Ukmergės g. 221; Vilnius,0
2026-09-09T01:33:43Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,1
2026-09-09T06:42:14Z,Šiaulių klubai,Šiaulių Akropolis,Aido g. 8; Šiauliai,10
2026-09-09T06:42:14Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,23
2026-09-09T06:42:14Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,5
2026-09-09T06:42:14Z,Kauno klubai,Kauno Žalgirio arena - ĮKRAUTAS NAUJAI nuo 09.15🔋,Karaliaus Mindaugo pr. 50; Kaunas,13
2026-09-09T06:42:14Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,16
2026-09-09T06:42:14Z,Kauno klubai,Raudondvaris,Raudondvario pl. 169b; Kaunas,38
2026-09-09T06:42:14Z,Vilniaus klubai,Pilaitė,Vydūno g. 2; Vilnius,15
2026-09-09T06:42:14Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,17
2026-09-09T06:42:14Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,15
2026-09-09T06:42:14Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,13
2026-09-09T06:42:14Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,13
2026-09-09T06:42:14Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,16
2026-09-09T06:42:14Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,11
2026-09-09T06:42:14Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,17
2026-09-09T06:42:14Z,Vilniaus klubai,Riešė - jau rugsėjį🔜,Molėtų g. 13; Didžioji Riešė; Vilniaus r.,100
2026-09-09T06:42:14Z,Vilniaus klubai,Vilniaus Žalgiris,Žalgirio g. 92; Vilnius,31
2026-09-09T06:42:14Z,Vilniaus klubai,Vilniaus Akropolis,Ozo g. 25; Vilnius,23
2026-09-09T06:42:14Z,Vilniaus klubai,Pikas,Ukmergės g. 221; Vilnius,16
2026-09-09T06:42:14Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,22
2026-09-09T06:42:14Z,Kauno klubai,Kauno Žalgirio baseinas,Karaliaus Mindaugo pr. 50; Kaunas,14
2026-09-09T11:55:21Z,Šiaulių klubai,Šiaulių Akropolis,Aido g. 8; Šiauliai,15
2026-09-09T11:55:21Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,28
2026-09-09T11:55:21Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,4
2026-09-09T11:55:21Z,Kauno klubai,Kauno Žalgirio arena - ĮKRAUTAS NAUJAI nuo 09.15🔋,Karaliaus Mindaugo pr. 50; Kaunas,9
2026-09-09T11:55:21Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,22
2026-09-09T11:55:21Z,Kauno klubai,Raudondvaris,Raudondvario pl. 169b; Kaunas,35
2026-09-09T11:55:21Z,Vilniaus klubai,Pilaitė,Vydūno g. 2; Vilnius,13
2026-09-09T11:55:21Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,16
2026-09-09T11:55:21Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,16
2026-09-09T11:55:21Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,15
2026-09-09T11:55:21Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,16
2026-09-09T11:55:21Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,20
2026-09-09T11:55:21Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,24
2026-09-09T11:55:21Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,19
2026-09-09T11:55:21Z,Vilniaus klubai,Riešė - jau rugsėjį🔜,Molėtų g. 13; Didžioji Riešė; Vilniaus r.,100
2026-09-09T11:55:21Z,Vilniaus klubai,Vilniaus Žalgiris,Žalgirio g. 92; Vilnius,39
2026-09-09T11:55:21Z,Vilniaus klubai,Vilniaus Akropolis,Ozo g. 25; Vilnius,21
2026-09-09T11:55:21Z,Vilniaus klubai,Pikas,Ukmergės g. 221; Vilnius,24
2026-09-09T11:55:21Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,13
2026-09-09T11:55:21Z,Kauno klubai,Kauno Žalgirio baseinas,Karaliaus Mindaugo pr. 50; Kaunas,13
2026-09-09T16:07:43Z,Šiaulių klubai,Šiaulių Akropolis,Aido g. 8; Šiauliai,36
2026-09-09T16:07:43Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,53
2026-09-09T16:07:43Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,12
2026-09-09T16:07:43Z,Kauno klubai,Kauno Žalgirio arena - ĮKRAUTAS NAUJAI nuo 09.15🔋,Karaliaus Mindaugo pr. 50; Kaunas,23
2026-09-09T16:07:43Z,Kauno klubai,Urmas,Pramonės pr. 16; Kaunas,55
2026-09-09T16:07:43Z,Kauno klubai,Raudondvaris,Raudondvario pl. 169b; Kaunas,54
2026-09-09T16:07:43Z,Vilniaus klubai,Pilaitė,Vydūno g. 2; Vilnius,32
2026-09-09T16:07:43Z,Vilniaus klubai,Antakalnis,Antakalnio g. 37; Vilnius,25
2026-09-09T16:07:43Z,Vilniaus klubai,Ateities,Ateities g. 31b; Vilnius,41
2026-09-09T16:07:43Z,Vilniaus klubai,Perkūnkiemis,Perkūnkiemio g. 4; Vilnius,37
2026-09-09T16:07:43Z,Vilniaus klubai,Banginis,P. Lukšio g. 34; Vilnius,39
2026-09-09T16:07:43Z,Vilniaus klubai,Europa,Konstitucijos pr. 7A; Vilnius,40
2026-09-09T16:07:43Z,Vilniaus klubai,Vienuolis,Vienuolio g. 4,34
2026-09-09T16:07:43Z,Vilniaus klubai,Skraja,Naugarduko g. 55a; Vilnius,44
2026-09-09T16:07:43Z,Vilniaus klubai,Riešė - jau rugsėjį🔜,Molėtų g. 13; Didžioji Riešė; Vilniaus r.,100
2026-09-09T16:07:43Z,Vilniaus klubai,Vilniaus Žalgiris,Žalgirio g. 92; Vilnius,51
2026-09-09T16:07:43Z,Vilniaus klubai,Vilniaus Akropolis,Ozo g. 25; Vilnius,64
2026-09-09T16:07:43Z,Vilniaus klubai,Pikas,Ukmergės g. 221; Vilnius,73
2026-09-09T16:07:43Z,Vilniaus klubai,Asanavičiūtė,L. Asanavičiūtės g. 15; Vilnius,41
2026-09-09T16:07:43Z,Kauno klubai,Kauno Žalgirio baseinas,Karaliaus Mindaugo pr. 50; Kaunas,62
2026-09-09T19:16:57Z,Šiaulių klubai,Šiaulių Akropolis,Aido g. 8; Šiauliai,15
2026-09-09T19:16:57Z,Kauno klubai,Šilainiai,Baltų pr. 16; Kaunas,27
2026-09-09T19:16:57Z,Kauno klubai,Savanoriai,Savanorių pr. 168; Kaunas,11
